cont_id,recency,frequency,monetary value,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score,Segment
100100713,2501.0,10,47600.62,1,4,4,144,9,Require Activation
100100716,808.0,6,21108.18,3,4,4,344,11,Require Activation
100100717,2646.0,4,21688.489999999998,1,3,4,134,8,Needs Attention
100100718,2644.0,4,5119.73,1,3,2,132,6,Potential
100100719,2644.0,3,2418.3199999999997,1,3,1,131,5,Loyal
100100721,2641.0,1,1461.0,1,1,1,111,3,Can't Loose Them
100100722,2639.0,8,22374.98,1,4,4,144,9,Require Activation
100100723,1762.0,16,39843.75,2,4,4,244,10,Require Activation
100100724,2638.0,1,6424.02,1,1,2,112,4,Champions
100100725,2512.0,4,20747.63,1,3,4,134,8,Needs Attention
100100726,2589.0,1,4972.0,1,1,2,112,4,Champions
100100727,2279.0,30,24745.5,2,4,4,244,10,Require Activation
100100728,2618.0,1,2000.0,1,1,1,111,3,Can't Loose Them
100100729,1000.0,26,11481.719999999998,3,4,3,343,10,Require Activation
100100730,2613.0,3,9342.25,1,3,3,133,7,Promising
100100731,411.0,15,13347.09,4,4,3,443,11,Require Activation
100100732,2364.0,9,19624.120000000003,2,4,4,244,10,Require Activation
100100733,2610.0,1,6500.0,1,1,2,112,4,Champions
100100734,2609.0,3,4918.0,1,3,2,132,6,Potential
100100735,2608.0,1,4043.15,1,1,2,112,4,Champions
100100738,2604.0,4,11381.85,1,3,3,133,7,Promising
100100739,2604.0,2,6674.0,1,2,2,122,5,Loyal
100100740,2604.0,3,2470.2799999999997,1,3,1,131,5,Loyal
100100742,2603.0,2,10564.75,1,2,3,123,6,Potential
100100743,2602.0,1,0.0,1,1,1,111,3,Can't Loose Them
100100744,2602.0,5,14303.599999999999,1,3,3,133,7,Promising
100100745,1138.0,22,73497.26000000001,3,4,4,344,11,Require Activation
100100748,2594.0,4,25107.3,1,3,4,134,8,Needs Attention
100100749,1820.0,20,63269.23,2,4,4,244,10,Require Activation
100100750,2503.0,9,40440.619999999995,1,4,4,144,9,Require Activation
100100751,2009.0,20,22438.2,2,4,4,244,10,Require Activation
100100752,2575.0,3,11832.0,1,3,3,133,7,Promising
100100755,2567.0,2,13680.75,1,2,3,123,6,Potential
100100757,462.0,4,21889.5,4,3,4,434,11,Require Activation
100100759,2560.0,2,6102.210000000001,1,2,2,122,5,Loyal
100100761,1479.0,10,14779.93,2,4,3,243,9,Require Activation
100100763,2554.0,12,28863.33,1,4,4,144,9,Require Activation
100100766,2543.0,2,7261.0,1,2,2,122,5,Loyal
100100774,2177.0,3,19551.0,2,3,4,234,9,Require Activation
100100775,2533.0,1,4493.12,1,1,2,112,4,Champions
100100776,919.0,14,27687.63,3,4,4,344,11,Require Activation
100100779,2527.0,1,1841.0,1,1,1,111,3,Can't Loose Them
100100780,2457.0,5,18233.89,1,3,4,134,8,Needs Attention
100100781,2512.0,4,12161.8,1,3,3,133,7,Promising
100100782,2510.0,4,27072.38,1,3,4,134,8,Needs Attention
100100783,69.0,17,48895.33,4,4,4,444,12,Require Activation
100100784,2053.0,10,17982.859999999997,2,4,4,244,10,Require Activation
100100785,1778.0,27,62682.87,2,4,4,244,10,Require Activation
100100786,2506.0,1,7318.5,1,1,2,112,4,Champions
100100787,826.0,15,64754.28,3,4,4,344,11,Require Activation
100100789,2498.0,3,7995.18,1,3,3,133,7,Promising
100100793,1141.0,3,6437.5,3,3,2,332,8,Needs Attention
100100794,2391.0,13,48024.5,1,4,4,144,9,Require Activation
100100795,2456.0,21,38648.21,1,4,4,144,9,Require Activation
100100796,1392.0,44,159528.3,2,4,4,244,10,Require Activation
100100797,1773.0,20,40972.56,2,4,4,244,10,Require Activation
100100798,268.0,5,16615.78,4,3,4,434,11,Require Activation
100100800,2184.0,4,4808.12,2,3,2,232,7,Promising
100100802,1638.0,7,27792.23,2,4,4,244,10,Require Activation
100100803,2400.0,8,28700.25,1,4,4,144,9,Require Activation
100100804,1449.0,10,27909.05,2,4,4,244,10,Require Activation
100100805,2440.0,5,10056.49,1,3,3,133,7,Promising
100100806,2440.0,1,6444.75,1,1,2,112,4,Champions
100100807,1164.0,6,31095.940000000002,3,4,4,344,11,Require Activation
100100808,58.0,25,130415.16999999998,4,4,4,444,12,Require Activation
100100810,2433.0,9,33811.32,1,4,4,144,9,Require Activation
100100811,2433.0,1,935.0,1,1,1,111,3,Can't Loose Them
100100819,1504.0,3,7148.5,2,3,2,232,7,Promising
100100820,2428.0,1,1048.74,1,1,1,111,3,Can't Loose Them
100100821,2427.0,1,1666.8,1,1,1,111,3,Can't Loose Them
100100822,2427.0,1,5460.41,1,1,2,112,4,Champions
100100823,2424.0,2,4932.4,1,2,2,122,5,Loyal
100100825,2424.0,2,3001.25,1,2,1,121,4,Champions
100100826,1793.0,6,23440.15,2,4,4,244,10,Require Activation
100100827,2422.0,6,15463.81,1,4,3,143,8,Needs Attention
100100828,2393.0,6,11658.0,1,4,3,143,8,Needs Attention
100100829,2143.0,8,39384.75,2,4,4,244,10,Require Activation
100100831,2247.0,10,30978.989999999998,2,4,4,244,10,Require Activation
100100832,2398.0,13,66350.55,1,4,4,144,9,Require Activation
100100835,1344.0,6,20103.25,2,4,4,244,10,Require Activation
100100836,2398.0,2,8778.25,1,2,3,123,6,Potential
100100839,2396.0,1,5995.95,1,1,2,112,4,Champions
100100840,2396.0,3,11228.5,1,3,3,133,7,Promising
100100848,2394.0,2,11710.2,1,2,3,123,6,Potential
100100849,2391.0,1,4915.0,1,1,2,112,4,Champions
100100850,2373.0,8,10948.1,2,4,3,243,9,Require Activation
100100851,2385.0,1,4000.0,2,1,2,212,5,Loyal
100100852,136.0,245,724523.4299999999,4,4,4,444,12,Require Activation
100100854,1891.0,4,6056.04,2,3,2,232,7,Promising
100100855,2378.0,1,7163.59,2,1,2,212,5,Loyal
100100856,2375.0,4,17675.1,2,3,4,234,9,Require Activation
100100857,2226.0,3,7786.360000000001,2,3,3,233,8,Needs Attention
100100858,2372.0,1,2486.25,2,1,1,211,4,Champions
100100859,2371.0,1,3674.88,2,1,2,212,5,Loyal
100100860,2371.0,1,1689.6,2,1,1,211,4,Champions
100100861,2370.0,1,2103.75,2,1,1,211,4,Champions
100100864,2205.0,4,7840.8,2,3,3,233,8,Needs Attention
100100865,1118.0,32,73012.98,3,4,4,344,11,Require Activation
100100868,2346.0,1,3018.51,2,1,1,211,4,Champions
100100869,1327.0,4,19301.75,2,3,4,234,9,Require Activation
100100871,2335.0,2,11994.91,2,2,3,223,7,Promising
100100872,464.0,99,236292.04999999996,4,4,4,444,12,Require Activation
100100874,2239.0,3,13090.0,2,3,3,233,8,Needs Attention
100100877,1849.0,4,13241.59,2,3,3,233,8,Needs Attention
100100879,2309.0,1,1270.75,2,1,1,211,4,Champions
100100880,2195.0,4,4399.5,2,3,2,232,7,Promising
100100883,2239.0,3,15853.5,2,3,4,234,9,Require Activation
100100886,1819.0,11,69362.25,2,4,4,244,10,Require Activation
100100887,2287.0,5,22555.46,2,3,4,234,9,Require Activation
100100888,2275.0,1,5160.0,2,1,2,212,5,Loyal
100100889,2273.0,3,18976.55,2,3,4,234,9,Require Activation
100100890,2007.0,8,20487.42,2,4,4,244,10,Require Activation
100100891,2251.0,3,9665.0,2,3,3,233,8,Needs Attention
100100892,2248.0,2,3224.0,2,2,2,222,6,Potential
100100893,2008.0,4,17906.0,2,3,4,234,9,Require Activation
100100894,2249.0,2,1463.4,2,2,1,221,5,Loyal
100100895,2251.0,4,24195.25,2,3,4,234,9,Require Activation
100100896,2253.0,2,940.8,2,2,1,221,5,Loyal
100100897,1589.0,6,2822.37,2,4,1,241,7,Promising
100100898,2248.0,1,1332.0,2,1,1,211,4,Champions
100100899,427.0,32,149191.22,4,4,4,444,12,Require Activation
100100900,2202.0,8,10481.55,2,4,3,243,9,Require Activation
100100902,2239.0,2,10839.8,2,2,3,223,7,Promising
100100903,250.0,6,30868.62,4,4,4,444,12,Require Activation
100100904,2225.0,1,8796.0,2,1,3,213,6,Potential
100100905,2201.0,1,0.0,2,1,1,211,4,Champions
100100906,2223.0,3,9516.5,2,3,3,233,8,Needs Attention
100100908,1143.0,5,1581.5,3,3,1,331,7,Promising
100100909,2198.0,1,2949.05,2,1,1,211,4,Champions
100100910,2197.0,1,4485.0,2,1,2,212,5,Loyal
100100911,845.0,4,6777.75,3,3,2,332,8,Needs Attention
100100912,2186.0,3,35086.5,2,3,4,234,9,Require Activation
100100913,2184.0,1,7659.0,2,1,3,213,6,Potential
100100914,2048.0,7,27187.25,2,4,4,244,10,Require Activation
100100916,2177.0,2,1340.0,2,2,1,221,5,Loyal
100100917,2148.0,2,11418.7,2,2,3,223,7,Promising
100100919,2174.0,1,4333.5,2,1,2,212,5,Loyal
100100920,2172.0,16,19350.25,2,4,4,244,10,Require Activation
100100922,1652.0,8,21840.5,2,4,4,244,10,Require Activation
100100923,2170.0,1,2859.0,2,1,1,211,4,Champions
100100956,125.0,43,130512.34,4,4,4,444,12,Require Activation
100100957,2157.0,1,588.0,2,1,1,211,4,Champions
100100958,2155.0,1,6500.0,2,1,2,212,5,Loyal
100100976,2151.0,4,12416.8,2,3,3,233,8,Needs Attention
100100981,1920.0,9,28053.66,2,4,4,244,10,Require Activation
100100993,2410.0,2,1584.0,1,2,1,121,4,Champions
100101012,468.0,16,55851.9,4,4,4,444,12,Require Activation
100101013,659.0,5,16037.8,3,3,4,334,10,Require Activation
100101019,2137.0,4,18989.760000000002,2,3,4,234,9,Require Activation
100101021,1208.0,2,13460.4,3,2,3,323,8,Needs Attention
100101024,2135.0,6,16535.05,2,4,4,244,10,Require Activation
100101025,2135.0,1,3482.82,2,1,2,212,5,Loyal
100101026,2118.0,8,0.0,2,4,1,241,7,Promising
100101028,2093.0,8,29948.55,2,4,4,244,10,Require Activation
100101030,2125.0,5,19265.25,2,3,4,234,9,Require Activation
100101032,1777.0,26,104305.20000000001,2,4,4,244,10,Require Activation
100101034,2112.0,2,15988.5,2,2,4,224,8,Needs Attention
100101036,2106.0,2,8495.0,2,2,3,223,7,Promising
100101037,2104.0,1,2250.0,2,1,1,211,4,Champions
100101039,1987.0,2,2902.5,2,2,1,221,5,Loyal
100101040,1843.0,28,86481.60999999999,2,4,4,244,10,Require Activation
100101041,2098.0,1,8483.0,2,1,3,213,6,Potential
100101043,2081.0,8,10136.86,2,4,3,243,9,Require Activation
100101046,223.0,10,29745.0,4,4,4,444,12,Require Activation
100101047,427.0,15,22441.379999999997,4,4,4,444,12,Require Activation
100101050,1774.0,6,17052.2,2,4,4,244,10,Require Activation
100101051,431.0,38,71205.35,4,4,4,444,12,Require Activation
100101053,993.0,19,37180.009999999995,3,4,4,344,11,Require Activation
100101054,2050.0,2,10133.52,2,2,3,223,7,Promising
100101055,315.0,22,96986.34999999999,4,4,4,444,12,Require Activation
100101056,2050.0,2,11616.54,2,2,3,223,7,Promising
100101061,2048.0,3,10383.0,2,3,3,233,8,Needs Attention
100101063,1792.0,11,49150.6,2,4,4,244,10,Require Activation
100101067,2004.0,4,20781.5,2,3,4,234,9,Require Activation
100101068,1881.0,3,2174.65,2,3,1,231,6,Potential
100101069,2038.0,2,2230.5,2,2,1,221,5,Loyal
100101070,2038.0,2,9597.0,2,2,3,223,7,Promising
100101073,2023.0,5,10830.52,2,3,3,233,8,Needs Attention
100101076,1808.0,2,5003.79,2,2,2,222,6,Potential
100101077,2023.0,5,12550.0,2,3,3,233,8,Needs Attention
100101078,2029.0,3,15233.85,2,3,3,233,8,Needs Attention
100101079,2029.0,1,3293.69,2,1,2,212,5,Loyal
100101084,1740.0,13,31096.73,2,4,4,244,10,Require Activation
100101086,786.0,12,41568.799999999996,3,4,4,344,11,Require Activation
100101087,2025.0,1,119.0,2,1,1,211,4,Champions
100101088,2014.0,3,13162.25,2,3,3,233,8,Needs Attention
100101089,2009.0,3,12966.16,2,3,3,233,8,Needs Attention
100101092,1987.0,10,24406.45,2,4,4,244,10,Require Activation
100101093,2007.0,1,8500.0,2,1,3,213,6,Potential
100101094,2021.0,1,858.5,2,1,1,211,4,Champions
100101097,2007.0,3,22514.76,2,3,4,234,9,Require Activation
100101098,2001.0,1,6213.5,2,1,2,212,5,Loyal
100101101,1767.0,5,29380.25,2,3,4,234,9,Require Activation
100101107,1847.0,18,56939.05,2,4,4,244,10,Require Activation
100101108,1989.0,2,4185.280000000001,2,2,2,222,6,Potential
100101112,482.0,8,29064.9,4,4,4,444,12,Require Activation
100101115,1969.0,2,14359.6,2,2,3,223,7,Promising
100101116,1969.0,3,15023.0,2,3,3,233,8,Needs Attention
100101123,1967.0,4,8204.02,2,3,3,233,8,Needs Attention
100101125,1938.0,10,21439.050000000003,2,4,4,244,10,Require Activation
100101126,1951.0,3,12273.75,2,3,3,233,8,Needs Attention
100101127,802.0,14,47392.29,3,4,4,344,11,Require Activation
100101128,1948.0,2,6319.1,2,2,2,222,6,Potential
100101131,1941.0,1,8950.5,2,1,3,213,6,Potential
100101132,1012.0,14,36792.25,3,4,4,344,11,Require Activation
100101133,1333.0,10,36520.48,2,4,4,244,10,Require Activation
100101138,1503.0,9,31461.87,2,4,4,244,10,Require Activation
100101139,1931.0,2,3775.4,2,2,2,222,6,Potential
100101143,1924.0,1,0.0,2,1,1,211,4,Champions
100101145,1922.0,3,15623.48,2,3,3,233,8,Needs Attention
100101146,1794.0,1,5000.0,2,1,2,212,5,Loyal
100101150,1509.0,21,31301.25,2,4,4,244,10,Require Activation
100101151,1885.0,9,35610.1,2,4,4,244,10,Require Activation
100101152,784.0,6,17806.739999999998,3,4,4,344,11,Require Activation
100101153,1909.0,3,9648.3,2,3,3,233,8,Needs Attention
100101154,157.0,1,6359.9,4,1,2,412,7,Promising
100101156,1875.0,7,18793.5,2,4,4,244,10,Require Activation
100101157,1016.0,26,72038.31999999998,3,4,4,344,11,Require Activation
100101160,993.0,54,78226.93000000001,3,4,4,344,11,Require Activation
100101162,1885.0,3,20106.75,2,3,4,234,9,Require Activation
100101163,1845.0,11,28983.71,2,4,4,244,10,Require Activation
100101168,1429.0,17,72031.41,2,4,4,244,10,Require Activation
100101175,1876.0,3,10336.0,2,3,3,233,8,Needs Attention
100101177,1420.0,17,56381.12,2,4,4,244,10,Require Activation
100101178,382.0,59,92125.07999999999,4,4,4,444,12,Require Activation
100101179,412.0,14,44182.5,4,4,4,444,12,Require Activation
100101180,1694.0,2,2151.1,2,2,1,221,5,Loyal
100101184,1836.0,1,8299.37,2,1,3,213,6,Potential
100101185,1834.0,1,1922.7,2,1,1,211,4,Champions
100101186,1722.0,2,5641.5,2,2,2,222,6,Potential
100101187,1832.0,1,5500.0,2,1,2,212,5,Loyal
100101190,1803.0,3,8155.17,2,3,3,233,8,Needs Attention
100101194,1810.0,1,4938.5,2,1,2,212,5,Loyal
100101197,1407.0,2,4200.0,2,2,2,222,6,Potential
100101198,1561.0,3,9692.95,2,3,3,233,8,Needs Attention
100101200,1787.0,19,59974.91,2,4,4,244,10,Require Activation
100101202,1682.0,49,176945.6,2,4,4,244,10,Require Activation
100101203,247.0,23,59197.6,4,4,4,444,12,Require Activation
100101204,1786.0,3,7845.59,2,3,3,233,8,Needs Attention
100101205,1429.0,25,62871.450000000004,2,4,4,244,10,Require Activation
100101209,1580.0,25,36697.35,2,4,4,244,10,Require Activation
100101210,1770.0,5,2060.25,2,3,1,231,6,Potential
100101211,1689.0,8,27418.199999999997,2,4,4,244,10,Require Activation
100101213,836.0,19,30462.25,3,4,4,344,11,Require Activation
100101216,21.0,21,111454.55,4,4,4,444,12,Require Activation
100101217,352.0,15,29316.5,4,4,4,444,12,Require Activation
100101219,1706.0,5,21174.5,2,3,4,234,9,Require Activation
100101220,1389.0,13,43314.67,2,4,4,244,10,Require Activation
100101221,1376.0,3,12226.88,2,3,3,233,8,Needs Attention
100101222,1478.0,70,248642.39,2,4,4,244,10,Require Activation
100101223,1713.0,2,20952.5,2,2,4,224,8,Needs Attention
100101224,1658.0,12,43777.55,2,4,4,244,10,Require Activation
100101225,1701.0,8,41597.25,2,4,4,244,10,Require Activation
100101226,653.0,14,45471.07,3,4,4,344,11,Require Activation
100101227,1559.0,32,85123.35,2,4,4,244,10,Require Activation
100101228,168.0,21,12060.830000000002,4,4,3,443,11,Require Activation
100101229,1663.0,10,2516.8,2,4,1,241,7,Promising
100101230,1698.0,1,4315.2,2,1,2,212,5,Loyal
100101231,1696.0,2,0.0,2,2,1,221,5,Loyal
100101232,1694.0,1,3900.0,2,1,2,212,5,Loyal
100101233,910.0,10,49371.25,3,4,4,344,11,Require Activation
100101234,1693.0,4,7778.73,2,3,3,233,8,Needs Attention
100101235,1692.0,6,20497.940000000002,2,4,4,244,10,Require Activation
100101236,977.0,63,229518.35,3,4,4,344,11,Require Activation
100101237,1041.0,20,61873.869999999995,3,4,4,344,11,Require Activation
100101240,1678.0,6,35545.35,2,4,4,244,10,Require Activation
100101241,361.0,10,21819.76,4,4,4,444,12,Require Activation
100101243,1659.0,5,12631.73,2,3,3,233,8,Needs Attention
100101245,67.0,132,291766.19999999995,4,4,4,444,12,Require Activation
100101246,1651.0,10,38092.75,2,4,4,244,10,Require Activation
100101253,1591.0,4,14581.75,2,3,3,233,8,Needs Attention
100101254,749.0,7,25588.5,3,4,4,344,11,Require Activation
100101255,120.0,4,26131.0,4,3,4,434,11,Require Activation
100101256,1637.0,7,26589.89,2,4,4,244,10,Require Activation
100101259,1623.0,2,9596.060000000001,2,2,3,223,7,Promising
100101264,250.0,11,20521.25,4,4,4,444,12,Require Activation
100101265,1591.0,4,17539.75,2,3,4,234,9,Require Activation
100101266,1591.0,3,13957.0,2,3,3,233,8,Needs Attention
100101267,1517.0,6,5872.74,2,4,2,242,8,Needs Attention
100101268,1101.0,11,17677.09,3,4,4,344,11,Require Activation
100101269,1582.0,1,3863.2,2,1,2,212,5,Loyal
100101270,1581.0,1,2550.97,2,1,1,211,4,Champions
100101272,1257.0,41,146375.6,3,4,4,344,11,Require Activation
100101273,1577.0,2,6000.86,2,2,2,222,6,Potential
100101274,1576.0,1,7014.87,2,1,2,212,5,Loyal
100101275,1574.0,9,46920.0,2,4,4,244,10,Require Activation
100101276,1575.0,7,28175.09,2,4,4,244,10,Require Activation
100101277,1575.0,2,4153.5,2,2,2,222,6,Potential
100101279,1574.0,2,9435.0,2,2,3,223,7,Promising
100101281,1567.0,1,2231.25,2,1,1,211,4,Champions
100101282,1469.0,6,26297.4,2,4,4,244,10,Require Activation
100101285,1469.0,7,32350.0,2,4,4,244,10,Require Activation
100101286,1558.0,1,3837.75,2,1,2,212,5,Loyal
100101287,1552.0,6,33816.0,2,4,4,244,10,Require Activation
100101288,783.0,8,12738.9,3,4,3,343,10,Require Activation
100101289,258.0,8,19539.5,4,4,4,444,12,Require Activation
100101292,1525.0,1,4284.0,2,1,2,212,5,Loyal
100101294,1521.0,6,7300.0,2,4,2,242,8,Needs Attention
100101295,1520.0,1,7625.6,2,1,3,213,6,Potential
100101297,1518.0,1,5937.25,2,1,2,212,5,Loyal
100101302,1504.0,3,12486.04,2,3,3,233,8,Needs Attention
100101304,1000.0,3,4550.0,3,3,2,332,8,Needs Attention
100101305,1484.0,1,5550.6,2,1,2,212,5,Loyal
100101306,1233.0,22,92330.7,3,4,4,344,11,Require Activation
100101308,1033.0,18,87482.0,3,4,4,344,11,Require Activation
100101311,453.0,145,475478.5,4,4,4,444,12,Require Activation
100101312,1462.0,2,646.2,2,2,1,221,5,Loyal
100101313,1455.0,1,3885.0,2,1,2,212,5,Loyal
100101314,1455.0,2,18445.0,2,2,4,224,8,Needs Attention
100101315,1455.0,4,30716.87,2,3,4,234,9,Require Activation
100101317,777.0,3,487.89,3,3,1,331,7,Promising
100101319,1440.0,12,21112.0,2,4,4,244,10,Require Activation
100101320,1253.0,8,16326.27,3,4,4,344,11,Require Activation
100101322,1425.0,2,25191.0,2,2,4,224,8,Needs Attention
100101324,773.0,45,109799.5,3,4,4,344,11,Require Activation
100101326,1379.0,6,24186.75,2,4,4,244,10,Require Activation
100101327,1111.0,12,66104.3,3,4,4,344,11,Require Activation
100101328,1390.0,8,34314.5,2,4,4,244,10,Require Activation
100101329,1385.0,1,5449.82,2,1,2,212,5,Loyal
100101330,1384.0,2,5998.5,2,2,2,222,6,Potential
100101331,1384.0,1,2337.5,2,1,1,211,4,Champions
100101333,1376.0,2,9328.0,2,2,3,223,7,Promising
100101334,1367.0,10,41784.71,2,4,4,244,10,Require Activation
100101335,1219.0,3,15694.2,3,3,4,334,10,Require Activation
100101336,1294.0,6,13693.5,3,4,3,343,10,Require Activation
100101337,431.0,14,55598.4,4,4,4,444,12,Require Activation
100101341,1344.0,1,12104.0,2,1,3,213,6,Potential
100101342,1343.0,1,3772.3,2,1,2,212,5,Loyal
100101344,1337.0,2,9432.0,2,2,3,223,7,Promising
100101345,1335.0,8,24638.1,2,4,4,244,10,Require Activation
100101346,919.0,16,34506.4,3,4,4,344,11,Require Activation
100101347,1334.0,3,10068.25,2,3,3,233,8,Needs Attention
100101349,1331.0,2,3960.0,2,2,2,222,6,Potential
100101350,812.0,2,12601.25,3,2,3,323,8,Needs Attention
100101351,1327.0,5,24737.62,2,3,4,234,9,Require Activation
100101352,1323.0,1,3727.25,2,1,2,212,5,Loyal
100101354,1012.0,2,4403.0,3,2,2,322,7,Promising
100101355,594.0,10,27600.5,3,4,4,344,11,Require Activation
100101356,1315.0,6,10274.75,3,4,3,343,10,Require Activation
100101358,1230.0,16,70970.4,3,4,4,344,11,Require Activation
100101359,623.0,14,51187.7,3,4,4,344,11,Require Activation
100101360,452.0,12,22325.0,4,4,4,444,12,Require Activation
100101361,1301.0,1,2737.0,3,1,1,311,5,Loyal
100101362,1054.0,4,12181.6,3,3,3,333,9,Require Activation
100101363,119.0,20,89235.5,4,4,4,444,12,Require Activation
100101364,56.0,11,27384.2,4,4,4,444,12,Require Activation
100101366,1273.0,3,13170.75,3,3,3,333,9,Require Activation
100101367,1273.0,1,2452.25,3,1,1,311,5,Loyal
100101369,1271.0,2,2873.0,3,2,1,321,6,Potential
100101370,1269.0,4,14328.0,3,3,3,333,9,Require Activation
100101373,859.0,7,35576.0,3,4,4,344,11,Require Activation
100101374,1268.0,4,12380.25,3,3,3,333,9,Require Activation
100101376,1268.0,1,6464.25,3,1,2,312,6,Potential
100101377,1266.0,1,9296.0,3,1,3,313,7,Promising
100101378,1241.0,3,11305.0,3,3,3,333,9,Require Activation
100101379,1266.0,2,9040.0,3,2,3,323,8,Needs Attention
100101380,1261.0,6,6392.0,3,4,2,342,9,Require Activation
100101381,1265.0,3,13648.0,3,3,3,333,9,Require Activation
100101383,1265.0,6,26415.97,3,4,4,344,11,Require Activation
100101384,1257.0,2,10754.74,3,2,3,323,8,Needs Attention
100101386,939.0,4,2545.3,3,3,1,331,7,Promising
100101387,1252.0,2,12163.5,3,2,3,323,8,Needs Attention
100101388,1246.0,1,4095.0,3,1,2,312,6,Potential
100101389,633.0,21,61541.15,3,4,4,344,11,Require Activation
100101390,1240.0,2,12520.5,3,2,3,323,8,Needs Attention
100101391,1240.0,10,42466.2,3,4,4,344,11,Require Activation
100101394,1225.0,2,9669.25,3,2,3,323,8,Needs Attention
100101396,1110.0,6,12364.0,3,4,3,343,10,Require Activation
100101397,936.0,5,25049.25,3,3,4,334,10,Require Activation
100101398,1220.0,1,2312.0,3,1,1,311,5,Loyal
100101399,673.0,4,7448.0,3,3,3,333,9,Require Activation
100101400,777.0,2,11619.25,3,2,3,323,8,Needs Attention
100101401,757.0,3,1870.0,3,3,1,331,7,Promising
100101402,1204.0,1,5568.0,3,1,2,312,6,Potential
100101403,1201.0,11,30571.95,3,4,4,344,11,Require Activation
100101405,1201.0,2,13391.75,3,2,3,323,8,Needs Attention
100101406,1058.0,8,4674.15,3,4,2,342,9,Require Activation
100101407,296.0,25,59350.090000000004,4,4,4,444,12,Require Activation
100101408,1197.0,4,14396.84,3,3,3,333,9,Require Activation
100101409,1012.0,5,2175.15,3,3,1,331,7,Promising
100101411,1183.0,1,4105.5,3,1,2,312,6,Potential
100101412,1182.0,3,11940.0,3,3,3,333,9,Require Activation
100101413,371.0,24,51793.04,4,4,4,444,12,Require Activation
100101414,1167.0,2,10432.5,3,2,3,323,8,Needs Attention
100101415,920.0,16,63303.880000000005,3,4,4,344,11,Require Activation
100101416,1127.0,14,48076.0,3,4,4,344,11,Require Activation
100101417,1155.0,2,8391.15,3,2,3,323,8,Needs Attention
100101418,1148.0,2,14520.0,3,2,3,323,8,Needs Attention
100101419,1146.0,1,7769.0,3,1,3,313,7,Promising
100101420,1006.0,5,17933.6,3,3,4,334,10,Require Activation
100101421,878.0,27,65948.09,3,4,4,344,11,Require Activation
100101422,1142.0,2,8387.2,3,2,3,323,8,Needs Attention
100101423,1141.0,3,31884.0,3,3,4,334,10,Require Activation
100101426,1140.0,1,4046.0,3,1,2,312,6,Potential
100101427,1140.0,6,9902.5,3,4,3,343,10,Require Activation
100101428,1108.0,12,40799.5,3,4,4,344,11,Require Activation
100101430,1133.0,1,5822.5,3,1,2,312,6,Potential
100101431,860.0,2,8168.5,3,2,3,323,8,Needs Attention
100101432,1127.0,3,13408.75,3,3,3,333,9,Require Activation
100101434,642.0,4,11666.0,3,3,3,333,9,Require Activation
100101435,1113.0,1,3699.0,3,1,2,312,6,Potential
100101436,1073.0,4,11398.5,3,3,3,333,9,Require Activation
100101438,1105.0,1,3655.0,3,1,2,312,6,Potential
100101441,1093.0,29,55640.0,3,4,4,344,11,Require Activation
100101442,1092.0,2,6096.0,3,2,2,322,7,Promising
100101443,1084.0,5,14278.939999999999,3,3,3,333,9,Require Activation
100101444,1077.0,3,3381.0,3,3,2,332,8,Needs Attention
100101446,1066.0,1,4131.0,3,1,2,312,6,Potential
100101447,1064.0,1,2180.7,3,1,1,311,5,Loyal
100101448,156.0,12,48503.2,4,4,4,444,12,Require Activation
100101449,1063.0,17,95068.25,3,4,4,344,11,Require Activation
100101450,1061.0,11,24535.25,3,4,4,344,11,Require Activation
100101451,136.0,13,19916.22,4,4,4,444,12,Require Activation
100101452,933.0,3,12273.75,3,3,3,333,9,Require Activation
100101453,1054.0,6,21440.0,3,4,4,344,11,Require Activation
100101455,747.0,3,8602.75,3,3,3,333,9,Require Activation
100101456,1038.0,1,1079.5,3,1,1,311,5,Loyal
100101457,137.0,24,88781.0,4,4,4,444,12,Require Activation
100101460,1033.0,8,8704.0,3,4,3,343,10,Require Activation
100101461,1030.0,4,20829.25,3,3,4,334,10,Require Activation
100101462,1009.0,7,15582.65,3,4,3,343,10,Require Activation
100101463,940.0,14,52108.8,3,4,4,344,11,Require Activation
100101464,760.0,14,32985.4,3,4,4,344,11,Require Activation
100101467,694.0,3,7225.0,3,3,2,332,8,Needs Attention
100101471,985.0,11,24618.0,3,4,4,344,11,Require Activation
100101472,248.0,14,39787.5,4,4,4,444,12,Require Activation
100101473,454.0,29,38336.21,4,4,4,444,12,Require Activation
100101474,1010.0,3,6052.5,3,3,2,332,8,Needs Attention
100101476,1010.0,3,9834.5,3,3,3,333,9,Require Activation
100101477,972.0,16,34215.5,3,4,4,344,11,Require Activation
100101478,870.0,13,35828.0,3,4,4,344,11,Require Activation
100101479,53.0,24,62354.86,4,4,4,444,12,Require Activation
100101480,1009.0,11,29825.0,3,4,4,344,11,Require Activation
100101481,1009.0,3,2719.2,3,3,1,331,7,Promising
100101482,1008.0,3,17054.29,3,3,4,334,10,Require Activation
100101483,584.0,10,23438.0,3,4,4,344,11,Require Activation
100101484,1008.0,2,3700.0,3,2,2,322,7,Promising
100101485,1003.0,2,3955.05,3,2,2,322,7,Promising
100101486,1008.0,4,6811.68,3,3,2,332,8,Needs Attention
100101487,1007.0,17,39743.0,3,4,4,344,11,Require Activation
